sale_date,country_norm_mapped,exchange_rate,inflation_rate,gdp_per_capita,season_factor
2020-12-02,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-02,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-02,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-02,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-02,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-02,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-02,united states,1.0,1.233584396,64401.50744,1.5
2020-12-02,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-02,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-02,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-02,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-02,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-02,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-02,taiwan,29.5,-0.2,28371.0,1.5
2020-12-02,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-02,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-03,united states,1.0,1.233584396,64401.50744,1.5
2020-12-03,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-03,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-03,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-03,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-03,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-03,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-03,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-03,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-03,taiwan,29.5,-0.2,28371.0,1.5
2020-12-03,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-03,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-03,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-03,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-03,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-03,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-03,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-03,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-03,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-04,united states,1.0,1.233584396,64401.50744,1.5
2020-12-04,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-04,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-04,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-04,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-04,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-04,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-04,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-04,taiwan,29.5,-0.2,28371.0,1.5
2020-12-04,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-04,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-04,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-04,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-04,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-04,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-04,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-04,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-04,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-04,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-05,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-05,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-05,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-05,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-05,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-05,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-05,united states,1.0,1.233584396,64401.50744,1.5
2020-12-05,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-05,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-05,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-05,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-05,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-05,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-05,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-05,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-05,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-05,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-05,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-05,taiwan,29.5,-0.2,28371.0,1.5
2020-12-06,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-06,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-06,united states,1.0,1.233584396,64401.50744,1.5
2020-12-06,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-06,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-06,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-06,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-06,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-06,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-06,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-06,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-06,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-06,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-06,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-06,taiwan,29.5,-0.2,28371.0,1.5
2020-12-06,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-06,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-06,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-06,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-07,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-07,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-07,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-07,united states,1.0,1.233584396,64401.50744,1.5
2020-12-07,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-07,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-07,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-07,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-07,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-07,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-07,taiwan,29.5,-0.2,28371.0,1.5
2020-12-07,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-07,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-07,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-07,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-07,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-07,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-07,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-07,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-08,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-08,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-08,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-08,united states,1.0,1.233584396,64401.50744,1.5
2020-12-08,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-08,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-08,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-08,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-08,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-08,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-08,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-08,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-08,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-08,taiwan,29.5,-0.2,28371.0,1.5
2020-12-08,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-08,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-08,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-08,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-08,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-09,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-09,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-09,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-09,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-09,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-09,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-09,united states,1.0,1.233584396,64401.50744,1.5
2020-12-09,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-09,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-09,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-09,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-09,taiwan,29.5,-0.2,28371.0,1.5
2020-12-09,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-09,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-09,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-09,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-09,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-09,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-09,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-10,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-10,united states,1.0,1.233584396,64401.50744,1.5
2020-12-10,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-10,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-10,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-10,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-10,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-10,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-10,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-10,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-10,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-10,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-10,taiwan,29.5,-0.2,28371.0,1.5
2020-12-10,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-10,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-10,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-10,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-10,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-10,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-11,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-11,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-11,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-11,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-11,united states,1.0,1.233584396,64401.50744,1.5
2020-12-11,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-11,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-11,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-11,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-11,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-11,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-11,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-11,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-11,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-11,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-11,taiwan,29.5,-0.2,28371.0,1.5
2020-12-11,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-11,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-11,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-12,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-12,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-12,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-12,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-12,united states,1.0,1.233584396,64401.50744,1.5
2020-12-12,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-12,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-12,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-12,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-12,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-12,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-12,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-12,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-12,taiwan,29.5,-0.2,28371.0,1.5
2020-12-12,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-12,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-12,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-12,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-12,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-13,taiwan,29.5,-0.2,28371.0,1.5
2020-12-13,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-13,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-13,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-13,united states,1.0,1.233584396,64401.50744,1.5
2020-12-13,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-13,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-13,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-13,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-13,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-13,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-13,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-13,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-13,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-13,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-13,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-13,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-13,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-13,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-14,united states,1.0,1.233584396,64401.50744,1.5
2020-12-14,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-14,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-14,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-14,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-14,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-14,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-14,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-14,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-14,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-14,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-14,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-14,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-14,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-14,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-14,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-14,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-14,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-14,taiwan,29.5,-0.2,28371.0,1.5
2020-12-15,united states,1.0,1.233584396,64401.50744,1.5
2020-12-15,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-15,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-15,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-15,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-15,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-15,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-15,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-15,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-15,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-15,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-15,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-15,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-15,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-15,taiwan,29.5,-0.2,28371.0,1.5
2020-12-15,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-15,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-15,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-15,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-16,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-16,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-16,united states,1.0,1.233584396,64401.50744,1.5
2020-12-16,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-16,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-16,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-16,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-16,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-16,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-16,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-16,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-16,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-16,taiwan,29.5,-0.2,28371.0,1.5
2020-12-16,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-16,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-16,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-16,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-16,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-16,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-17,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-17,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-17,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-17,taiwan,29.5,-0.2,28371.0,1.5
2020-12-17,united states,1.0,1.233584396,64401.50744,1.5
2020-12-17,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-17,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-17,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-17,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-17,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-17,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-17,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-17,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-17,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-17,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-17,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-17,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-17,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-17,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-18,united states,1.0,1.233584396,64401.50744,1.5
2020-12-18,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-18,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-18,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-18,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-18,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-18,taiwan,29.5,-0.2,28371.0,1.5
2020-12-18,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-18,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-18,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-18,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-18,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-18,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-18,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-18,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-18,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-18,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-18,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-18,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-19,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-19,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-19,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-19,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-19,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-19,taiwan,29.5,-0.2,28371.0,1.5
2020-12-19,united states,1.0,1.233584396,64401.50744,1.5
2020-12-19,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-19,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-19,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-19,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-19,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-19,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-19,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-19,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-19,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-19,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-19,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-19,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-20,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-20,united states,1.0,1.233584396,64401.50744,1.5
2020-12-20,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-20,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-20,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-20,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-20,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-20,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-20,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-20,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-20,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-20,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-20,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-20,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-20,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-20,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-20,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-20,taiwan,29.5,-0.2,28371.0,1.5
2020-12-20,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-21,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-21,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-21,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-21,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-21,united states,1.0,1.233584396,64401.50744,1.5
2020-12-21,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-21,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-21,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-21,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-21,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-21,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-21,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-21,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-21,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-21,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-21,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-21,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-21,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-21,taiwan,29.5,-0.2,28371.0,1.5
2020-12-22,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-22,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-22,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-22,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-22,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-22,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-22,united states,1.0,1.233584396,64401.50744,1.5
2020-12-22,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-22,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-22,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-22,taiwan,29.5,-0.2,28371.0,1.5
2020-12-22,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-22,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-22,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-22,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-22,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-22,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-22,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-22,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-23,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-23,australia,1.453085118,0.846905537,51791.54018,1.5
2020-12-23,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-23,united states,1.0,1.233584396,64401.50744,1.5
2020-12-23,singapore,1.379741667,-0.172111866,61410.07926,1.5
2020-12-23,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-23,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-23,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-23,united arab emirates,3.6725,-2.079403179,37173.87541,1.5
2020-12-23,france,0.875506397,0.476498853,39169.8606,1.5
2020-12-23,italy,0.875506397,-0.137707574,32091.48666,1.5
2020-12-23,germany,0.875506397,0.144877926,47379.76519,1.5
2020-12-23,mexico,21.48560833,3.396834156,8841.270751,1.5
2020-12-23,netherlands,0.875506397,1.272460378,53467.92774,1.5
2020-12-23,austria,0.875506397,1.381910634,48716.40989,1.5
2020-12-23,colombia,3693.275833,2.526635001,5339.687114,1.5
2020-12-23,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-23,spain,0.875506397,-0.322753017,27233.94265,1.5
2020-12-23,taiwan,29.5,-0.2,28371.0,1.5
2020-12-24,united states,1.0,1.233584396,64401.50744,1.5
2020-12-24,canada,1.341152672,0.716999632,43537.8393,1.5
2020-12-24,united kingdom,0.779999577,0.989486704,40404.80622,1.5
2020-12-24,"korea, rep.",1180.265833,0.537288023,31721.29891,1.5
2020-12-24,taiwan,29.5,-0.2,28371.0,1.5
2020-12-24,china,6.900767269,2.419421895,10627.4638,1.5
2020-12-24,japan,106.7745823,-0.024995834,40028.73417,1.5
2020-12-24,thailand,31.29367321,-0.845937147,6985.643939,1.5
2020-12-24,germany,0.875506397,0.144877926,47379.76519,1.5
